gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000056885	Gm4559	0	0	0	0	0	0	0	0
ENSMUSG00000056888	Glipr1	3525	4021	4109	4267.999	5804	4898	5314	5290
ENSMUSG00000056895	Hist3h2ba	1	1	0	4	0	0	0	0
ENSMUSG00000056899	Immp2l	7	4	6	7	7	13	9	8
ENSMUSG00000056900	Usp13	0	0	0	0	0	0	0	0
ENSMUSG00000056901	Tas2r102	0	0	0	0	0	0	0	0
ENSMUSG00000056910	Vmn2r107	0	0	0	0	0	0	0	0
ENSMUSG00000056912	1700017N19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000056917	Sipa1	3355.999	3652.001	3886	3496	3213	2976.999	2810.999	2831
ENSMUSG00000056919	Cep162	468.153	569.167	519.303	603.184	738.001	649	553.287	589
ENSMUSG00000056921	Olfr394	0	0	0	0	0	0	0	0
ENSMUSG00000056926	Tas2r113	0	0	0	0	0	0	0	0
ENSMUSG00000056938	Acbd4	76.999	102	99.999	160.001	128.999	123	90	128
ENSMUSG00000056941	Commd7	748	958	816	864.001	1096	954	816.999	870
ENSMUSG00000056946	Olfr512	0	0	0	0	0	0	0	0
ENSMUSG00000056947	Mab21l1	0	0	0	0	0	0	0	0
ENSMUSG00000056952	Tatdn2	1785	2340.001	1717.001	2125	3116.001	2605	2387	2574
ENSMUSG00000056959	Olfr315	0	0	0	0	0	0	0	0
ENSMUSG00000056961	Olfr919	0	0	0	0	0	0	0	0
ENSMUSG00000056962	Jmjd6	552	687	560.999	565.999	819.001	666	619.001	668
ENSMUSG00000056966	Gjc3	0	0	0	0	0	0	0	0
ENSMUSG00000056972	Magel2	0	0	0	0	0	0	0	0
ENSMUSG00000056973	Ces1d	0	1	0	0	0	0	0	0
ENSMUSG00000056978	Hamp2	0	0	0	0	0	0	0	0
ENSMUSG00000056987	Fam71d	0	0	0	0	0	0	0	0
ENSMUSG00000056995	Olfr1178	0	0	0	0	0	0	0	0
ENSMUSG00000056999	Ide	1900.001	2145	1953.999	1896.001	2278	1966	1766	1995
ENSMUSG00000057000	Nxf3	0	0	0	0	0	0	0	0
ENSMUSG00000057003	Myh4	0	0	0	0	0	0	0	0
ENSMUSG00000057021	Vmn2r-ps159	0	0	0	0	0	0	0	0
ENSMUSG00000057037	Cfhr1	0	0	0	0	0	0	0	0
ENSMUSG00000057047	1700010B08Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057050	Olfr397	0	0	0	0	0	0	0	0
ENSMUSG00000057054	Inca1	3	0	4	5	4	1	1	5
ENSMUSG00000057058	Skap1	0	0	0	0	0	0	0	0
ENSMUSG00000057060	Slc35f3	0	0	0	0	0	0	0	0
ENSMUSG00000057067	Olfr297	0	0	0	0	0	0	0	0
ENSMUSG00000057068	Fam47e	0	0	0	0	0	0	0	0
ENSMUSG00000057069	Ero1lb	1496.999	1725	1613	1584	1781	1715	1330	1589
ENSMUSG00000057072	Spata45	0	0	0	0	0	0	0	0
ENSMUSG00000057074	Ces1g	0	0	0	0	0	0	0	0
ENSMUSG00000057092	Fxyd3	0	0	0	0	0	0	0	0
ENSMUSG00000057093	Zfp607b	8	8	11	7	8	11	18	9.904
ENSMUSG00000057098	Ebf1	0	0	0	0	0	0	0	0
ENSMUSG00000057101	Zfp180	539	626	596	639	681	622.001	531	566
ENSMUSG00000057103	Nat8f1	15	20	15	14	14	9	5	10
ENSMUSG00000057110	Cntrl	2174.999	2679	2385	2627.001	2321.001	2089	1742.999	1888.999
ENSMUSG00000057113	Npm1	5531.999	6809.001	4474.001	7900.001	9874.001	8637.999	7381	7544.002
ENSMUSG00000057116	AF366264	0	0	0	0	0	0	0	0
ENSMUSG00000057123	Gja5	0	0	0	0	0	0	0	0
ENSMUSG00000057130	Txnl4a	326.824	375.982	229.523	336.961	471.014	341.795	466.594	457.344
ENSMUSG00000057132	Rpgrip1	22	14	7	20	20	13	17	15.001
ENSMUSG00000057133	Chd6	844.999	988	779	1107.001	1024.001	997	678	800
ENSMUSG00000057134	Ado	994	1330	948	1196	1380	1090	928	1094
ENSMUSG00000057135	Scimp	25	37	30	49	13	17	11	3
ENSMUSG00000057137	Tmem140	96	127	120.999	124	192.001	204	170	140
ENSMUSG00000057143	Trim12c	778	803.849	962.597	786.632	837	812	436.925	566
ENSMUSG00000057147	Dph6	350	391	355.001	394.001	478	470	413	463
ENSMUSG00000057149	Olfr1301	0	0	0	0	0	0	0	0
ENSMUSG00000057156	Homez	101	121	87	112	71	110	75	72
ENSMUSG00000057163	Prss2	0	0	0	0	0	0	0	0
ENSMUSG00000057170	Prl3d1	0	0	0	0	0	0	0	0
ENSMUSG00000057173	Rfx8	0	0	0	0	0	0	1	0
ENSMUSG00000057174	Krtap19-9b	0	0	0	0	0	0	0	0
ENSMUSG00000057176	Ccdc189	5	6	13	7	13	16.001	12	10
ENSMUSG00000057177	Gsk3a	2480	2915	2411	2621	2995	2649	2356.001	2552
ENSMUSG00000057179	Olfr747	0	0	0	0	0	0	0	0
ENSMUSG00000057181	5730455P16Rik	333	435	341	455	504	450	370.999	413
ENSMUSG00000057182	Scn3a	0	0	0	0	0	0	0	0
ENSMUSG00000057191	AB124611	1560	1998	1452	1785	1136	1094	813	843.999
ENSMUSG00000057193	Slc44a2	2101	2624	2489	2566.999	2116.001	1649.002	1284	1470
ENSMUSG00000057195	Ceacam13	0	0	0	0	0	0	0	0
ENSMUSG00000057203	Vmn1r234	0	0	0	0	0	0	0	0
ENSMUSG00000057207	Olfr1028	0	0	0	0	0	0	0	0
ENSMUSG00000057219	Armc7	463	495	399.001	424	424.999	353.999	414	356
ENSMUSG00000057228	Aadat	0	0	0	0	0	0	0	0
ENSMUSG00000057229	Dmac2	393	477	385.999	477	346.999	363.999	259	313
ENSMUSG00000057230	Aak1	1659.001	1996.001	1929	2171	2569.999	2334	1953	2159.999
ENSMUSG00000057234	Mettl15	40	52	54	60	61	52	52	29
ENSMUSG00000057236	Rbbp4	3833	4441	3545	4305	5005	4314	3707	4139
ENSMUSG00000057240	Ms4a13	0	0	0	0	0	0	0	0
ENSMUSG00000057246	BC051142	1	0	0	2	3	0	1	0
ENSMUSG00000057265	Bbof1	9	6	6	10	15	13	13	8
ENSMUSG00000057270	Olfr1501	0	0	0	0	0	0	0	0
ENSMUSG00000057278	Snrpg	765	970.001	622	871	889	744.999	686	666
ENSMUSG00000057280	Musk	0	0	0	0	0	1	0	0
ENSMUSG00000057286	St6galnac2	0	0	0	0	0	0	0	0
ENSMUSG00000057315	Arhgap24	262	303	272	485	373	433.999	370	434
ENSMUSG00000057321	Usp17ld	0	0	0	0	0	0	0	0
ENSMUSG00000057322	Rpl38	2241	2864	1860	2518.001	2926	2608.999	2238	2268
ENSMUSG00000057329	Bcl2	723	816	776	1194	902	988	824	823
ENSMUSG00000057335	Cep170	2391	2888	2734.001	3106.999	3442.999	3291	2746.999	2969.001
ENSMUSG00000057337	Chst3	265	233	249	393	659	608	635	742
ENSMUSG00000057342	Sphk2	1242	1648	1375	1492	1392	1159	1016	1132.001
ENSMUSG00000057346	Apol9a	1	10.544	11.182	0	1.112	7.572	0	1.22
ENSMUSG00000057349	Olfr948	0	0	0	0	0	0	0	0
ENSMUSG00000057363	Uxs1	907	1096	855	995	1005	956	789.001	801
ENSMUSG00000057367	Birc2	467	576	450.835	575.315	445.83	451.324	300	353
ENSMUSG00000057375	Yipf1	549	675	476	608	542	469.999	477	509
ENSMUSG00000057378	Ryr3	0	0	0	0	0	0	0	0
ENSMUSG00000057381	Tas2r123	0	0	0	0	0	0	0	0
ENSMUSG00000057388	Mrpl18	801	989.999	794.001	993	1265.999	1054	1024	974
ENSMUSG00000057396	Zfp759	58	83	64	62	64	52	46	52
ENSMUSG00000057400	Ces1c	0	0	0	0	0	0	0	0
ENSMUSG00000057402	Cldn34b2	1	0	1	0	0	0	0	0
ENSMUSG00000057406	Nsd2	4383	5193.001	4707.001	5880	7390.001	7095.999	5500.999	6096
ENSMUSG00000057409	Zfp53	265	266	267	286	260	239	218	209
ENSMUSG00000057411	Fam173a	338	348.142	330.001	510	398.999	405	353	408
ENSMUSG00000057417	Dcpp3	0	0	0	0	0	0	0	0
ENSMUSG00000057421	Las1l	622	725	607	682	836	699.999	682	738.001
ENSMUSG00000057424	Olfr934	0	0	0	0	0	0	0	0
ENSMUSG00000057425	Ugt2b37	0	0	0	0	0	0	0	0
ENSMUSG00000057439	Kir3dl2	0	0	0	0	0	0	0	0
ENSMUSG00000057440	Mpp7	225	280	177.001	398.999	317.001	371	270.001	245
ENSMUSG00000057443	Olfr138	0	0	0	0	0	0	0	0
ENSMUSG00000057446	Cts8	0	0	0	0	0	0	0	0
ENSMUSG00000057447	Olfr1205	0	0	0	0	0	0	0	0
ENSMUSG00000057454	Lypd3	0	0	2	0	0	0	0	0
ENSMUSG00000057455	Rit2	0	0	0	0	0	0	0	0
ENSMUSG00000057457	Phex	2	0	1	0	2	0	0	1
ENSMUSG00000057461	Olfr591	0	0	0	0	0	0	0	0
ENSMUSG00000057464	Olfr1415	0	0	0	0	0	0	0	0
ENSMUSG00000057465	Saa2	0	0	0	0	0	0	0	0
ENSMUSG00000057469	E2f6	1050.001	1149.001	1000	1020	1155.001	1045	949.998	1078.999
ENSMUSG00000057497	Fam136a	420	484	339	437	567	492	507	559
ENSMUSG00000057503	Olfr1459	0	0	0	0	0	0	0	0
ENSMUSG00000057506	Bloc1s2	428	423.999	420.001	456	498	471	506	388
ENSMUSG00000057513	Vmn1r177	0	0	0	0	0	0	0	0
ENSMUSG00000057522	Spop	2917	3589	3320	3484	3177.999	2860.999	2600	2809.001
ENSMUSG00000057530	Ece1	818.001	1199	621	774	1045	1019	963	866
ENSMUSG00000057531	Dtnbp1	1021.999	1225.999	1223.001	1282	1784	1363.999	1203	1425.001
ENSMUSG00000057534	Elobl	0	0	0	0	0	0	0	0
ENSMUSG00000057540	Olfr310	0	0	0	0	0	0	0	0
ENSMUSG00000057541	Pus7	486.001	698	411	527	670.001	599.999	563	624.001
ENSMUSG00000057551	Zfp317	392	432.999	473.001	389	427	369.001	410.001	403
ENSMUSG00000057554	Lgals8	1050.999	1278.999	1129	1245.999	1565	1325	1075	1177.999
ENSMUSG00000057561	Eif1a	1162	1521	1076.999	1350	2110	1827.001	1768.001	1877
ENSMUSG00000057564	Olfr1508	0	0	0	0	0	0	0	0
ENSMUSG00000057572	Zbtb8os	472	476	419	443.001	509	444	385.999	467
ENSMUSG00000057592	Vmn1r48	0	0	0	0	0	0	0	0
ENSMUSG00000057594	Arl16	178.999	182	136	141	171.999	169.002	140.001	164.001
ENSMUSG00000057596	Trim30d	45.318	260.814	301.055	319.12	28.477	39.74	93.922	17.887
ENSMUSG00000057604	Lmcd1	0	0	1	0	0	0	0	0
ENSMUSG00000057606	Colq	0	0	0	0	0	0	0	0
ENSMUSG00000057609	Lce1a1	0	0	0	0	0	0	0	0
ENSMUSG00000057614	Gnai1	0	0	0	0	0	0	0	0
ENSMUSG00000057615	Ldoc1	0	0	0	0	0	0	0	0
ENSMUSG00000057637	Prdm2	1637	1780	1771	1554	1633	1395	1296	1448
ENSMUSG00000057649	Brd9	888.999	1106.999	891.001	1100	917.002	861.999	718	827.997
ENSMUSG00000057650	Krtap19-2	0	0	0	0	0	0	0	0
ENSMUSG00000057654	Olfr328	0	0	0	0	0	0	0	0
ENSMUSG00000057666	Gapdh	43038.266	52422.833	43030.888	50855.939	74380.735	63914.153	57871.254	63093.835
ENSMUSG00000057667	Bloc1s3	244	307	294	310	248	229	181	210
ENSMUSG00000057672	Pkn1	5798.001	6996	5972.999	6056.998	6209.999	5474.001	4846	5372.001
ENSMUSG00000057674	Gm11938	0	0	0	0	0	0	0	0
ENSMUSG00000057691	Zfp746	482	588	481	562	529	514.999	424.999	441
ENSMUSG00000057697	Vmn1r53	0	0	0	0	0	0	0	0
ENSMUSG00000057699	Tas2r131	0	0	0	0	0	0	0	0
ENSMUSG00000057706	Mex3b	132	122	131	159	124	153	133	135
ENSMUSG00000057710	9630041A04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057715	A830018L16Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057716	Tmem178b	0	0	0	0	0	0	0	0
ENSMUSG00000057719	Sh3rf2	0	0	0	0	0	0	0	0
ENSMUSG00000057722	Lepr	0	1	0	0	1	0	0	0
ENSMUSG00000057723	Krt33b	0	0	0	0	0	0	0	0
ENSMUSG00000057726	Serpinb9g	0	0	0	0	0	0	0	0
ENSMUSG00000057729	Prtn3	76.999	79	39	16	31	36	19	15
ENSMUSG00000057735	Olfr1185-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000057738	Sptan1	6131	7558.999	6171.001	7185	7210	6304.999	5946.001	6520.001
ENSMUSG00000057751	Megf6	0	2	0	2	0	0	0	0
ENSMUSG00000057754	Tas2r106	0	0	0	0	0	0	0	0
ENSMUSG00000057761	Olfr1022	0	0	0	0	0	0	0	0
ENSMUSG00000057762	Gm6169	60.182	86.364	79.867	76.952	70.231	61.687	62.841	83.967
ENSMUSG00000057766	Ankrd29	2	1	0	2	28	10	6	1
ENSMUSG00000057770	Olfr668	0	0	0	0	0	0	0	0
ENSMUSG00000057777	Mab21l2	0	0	0	0	0	0	0	0
ENSMUSG00000057778	Cyb5d2	123	167.999	154	134	155.999	137	101	107
ENSMUSG00000057788	Ddx49	657	793.999	589.999	649.999	751.001	653.001	692	767
ENSMUSG00000057789	Bak1	3649	4601	3546.001	3966	5101.001	4577	3904	4218
ENSMUSG00000057801	Olfr135	0	0	0	0	0	0	0	0
ENSMUSG00000057805	1700084M14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000057816	Cfap299	0	0	0	0	0	0	0	0
ENSMUSG00000057817	Olfr1446	0	0	0	0	0	0	0	0
ENSMUSG00000057835	Zfp119a	56.35	77.072	55.127	74.234	70.105	56.434	38	53.872
ENSMUSG00000057836	Xlr3a	18.882	1.411	2.053	2	24.379	5.393	14.39	2.204
ENSMUSG00000057841	Rpl32	7560	9545	6517	9406	9553	8778	7623	7232
ENSMUSG00000057842	Zfp595	199.9	246	189	188	188	178	163	178.944
ENSMUSG00000057855	Krtap6-3	0	0	0	0	0	0	0	0
ENSMUSG00000057858	Fam204a	214	247.999	224	281	312.999	307.999	228	232.999
ENSMUSG00000057863	Rpl36	2653	3593	2416	3543	3613	3091	2863	2857
ENSMUSG00000057880	Abat	0	0	0	0	0	0	0	0
ENSMUSG00000057890	Olfr1375	0	0	0	0	0	0	0	0
ENSMUSG00000057894	Zfp329	303	357	357	367	329	358	222	267
ENSMUSG00000057895	Zfp105	18	19	6	12	21	30	20	9
ENSMUSG00000057897	Camk2b	17	48	26	24	28	46	22	23
ENSMUSG00000057899	Adgrf2	0	0	0	0	0	0	0	0
ENSMUSG00000057903	Olfr739	0	0	0	0	0	0	0	0
ENSMUSG00000057914	Cacnb2	3	6	5	2	3	7	1	2
ENSMUSG00000057933	Gsta2	0	0	0	0	0	0	0	0
ENSMUSG00000057948	Unc13d	700	839	779.999	813.001	701	563	530.999	589
ENSMUSG00000057963	Itpk1	716	853	701	750	843	712	559	591
ENSMUSG00000057967	Fgf18	0	0	0	0	0	0	0	0
ENSMUSG00000057969	Sema3b	1	0	0	0	0	0	0	0
ENSMUSG00000057977	Skint11	0	0	0	0	0	0	0	0
ENSMUSG00000057981	Vmn1r12	0	0	0	0	0	0	0	0
ENSMUSG00000057982	Zfp809	272.001	316.001	309	306.999	299	278	261	259
ENSMUSG00000057997	Olfr541	0	0	0	0	0	0	0	0
ENSMUSG00000058005	Tdpoz3	0	0	0	0	0	0	0	0
ENSMUSG00000058006	Mdn1	2274	2933	2587	2192.999	2840	2595.999	2341	2763
ENSMUSG00000058013	Sept11	2921	3680.001	2341	3088.001	3666	3088.001	2603.001	3096
ENSMUSG00000058014	Olfr502	0	0	0	0	0	0	0	0
ENSMUSG00000058017	Serpinb3d	0	0	0	0	0	0	0	0
ENSMUSG00000058019	Ces5a	0	0	0	0	0	0	0	0
ENSMUSG00000058022	Adtrp	0	2	0	0	0	0	0	0
ENSMUSG00000058028	Zscan5b	0	0	0	0	0	0	0	0
ENSMUSG00000058030	Vmn1r237	0	0	0	0	0	0	0	0
ENSMUSG00000058046	4933430I17Rik	0	0	1	3	5	2	7	8
ENSMUSG00000058052	Defb35	0	0	0	0	0	0	0	0
ENSMUSG00000058056	Palld	149	203	81	124	398	288	169	180
ENSMUSG00000058057	Mettl7a3	0	0	0	0	0	0	0	0
ENSMUSG00000058063	Trim31	0	0	0	0	0	0	0	0
ENSMUSG00000058070	Eml1	2	0	3	2	1	0	0	1
ENSMUSG00000058071	Olfr818	0	0	0	0	0	0	0	0
ENSMUSG00000058076	Sdhc	1652	1969.001	1688	2127.001	2612	2377	1932.999	2122
ENSMUSG00000058084	Olfr825	0	0	0	0	0	0	0	0
ENSMUSG00000058093	Zfp729b	353.158	411.392	333.751	444.281	378.462	354.118	277.091	331.278
ENSMUSG00000058099	Nfam1	18051.001	22047	17512	14702	8060	6786	5965	6639.001
ENSMUSG00000058114	Olfr127	0	0	0	0	0	0	0	0
ENSMUSG00000058119	Gm5771	0	0	0	0	0	0	0	0
ENSMUSG00000058124	H2-M10.3	0	0	0	0	0	0	0	0
ENSMUSG00000058126	Tpm3-rs7	130.523	148.775	84.926	111.752	154.346	108.464	127.164	121.399
ENSMUSG00000058132	Vmn1r82	0	0	0	0	0	0	0	0
ENSMUSG00000058135	Gstm1	2685	3277.996	3210.999	2556	2247	1690	1671	1735
ENSMUSG00000058145	Adamts17	0	0	0	0	0	0	0	0
ENSMUSG00000058147	Xlr3c	0	0	0	0	0	0	0	0
ENSMUSG00000058152	Chsy3	1	6	0	1	1	1	0	0
ENSMUSG00000058153	Sez6l	0	0	0	0	0	0	0	0
ENSMUSG00000058159	T2	0	0	0	0	1	5	0	0
ENSMUSG00000058163	Gm5431	389.675	541.245	361.173	252.901	265.998	273.669	94.998	167.142
ENSMUSG00000058172	Krtap6-1	0	0	0	0	0	0	0	0
ENSMUSG00000058173	Smco4	49	59	22	67	67	50	70	75
ENSMUSG00000058174	Gm5148	10	12	11	7	9.864	8.117	16	8
ENSMUSG00000058183	Mmel1	0	0	1	1	4	5	13	0
ENSMUSG00000058186	Zfp980	0	2.791	0	7.338	3.348	1.636	0	0
ENSMUSG00000058188	Olfr746	0	0	0	0	0	0	0	0
ENSMUSG00000058192	Zfp846	120	155	118.999	177	170	155	104.001	114
ENSMUSG00000058194	Olfr1126	0	0	0	0	0	0	0	0
ENSMUSG00000058200	Olfr66	0	0	0	0	0	0	0	0
ENSMUSG00000058207	Serpina3k	0	0	0	0	0	0	0	0
ENSMUSG00000058216	Gstp3	0	1	0	3	0	0	0	0
ENSMUSG00000058230	Arhgap35	514	695	517	643	919	823	604	744
ENSMUSG00000058239	Usf2	2492	2878	2960.001	3207	2899.999	2690	2206.001	2457.999
ENSMUSG00000058240	Cryzl1	278.001	375.999	327	447	486	422	327	337
ENSMUSG00000058244	Olfr506	0	0	0	0	0	0	0	0
ENSMUSG00000058246	Gm10037	1	2	5	2	2	3	1	2
ENSMUSG00000058248	Kcnh1	0	0	0	0	0	0	0	0
ENSMUSG00000058250	Tas2r138	0	0	0	0	0	0	0	0
ENSMUSG00000058251	Olfr822	0	0	0	0	0	0	0	0
ENSMUSG00000058252	Tcp11x2	0	0	0	0	0	0	0	0
ENSMUSG00000058254	Tspan7	4	1	2	3	6	1	0	1
ENSMUSG00000058258	Idi1	2676	2944.001	3176	2530	2311	2251.001	1993	2020
ENSMUSG00000058260	Serpina9	0	0	0	0	0	0	0	0
ENSMUSG00000058267	Mrps14	535.001	580	441	503	779	532	531	497
ENSMUSG00000058270	Olfr25	0	0	0	0	0	0	0	0
ENSMUSG00000058275	Olfr412	0	0	0	0	0	0	0	0
ENSMUSG00000058287	Gm12253	0	0	0	0	0	0	0	0
ENSMUSG00000058290	Espl1	1989.999	2350	1867	2790.001	2535.001	2259.001	1838	2028
ENSMUSG00000058291	Zfp68	402.999	510.999	520	571.999	531.999	494	426	484
ENSMUSG00000058295	Prp2	0	0	0	0	0	0	0	0
ENSMUSG00000058297	Spock2	0	0	1	0	0	0	0	0
ENSMUSG00000058298	Mcm9	410	482.001	409.999	495	473.001	456	349.001	397.001
ENSMUSG00000058301	Upf1	2452	3182	2671	2649	3110	2690	2482	2741
ENSMUSG00000058317	Ube2e2	59.001	81	35	46	171	153	82	103
ENSMUSG00000058318	Phf21a	376.999	499	514.001	512.999	477	503	408	412
ENSMUSG00000058325	Dock1	1330	1764	1265.001	1833	1631	1433	1171	1366
ENSMUSG00000058328	Xlr5a	0	0	0	0	0	0	0	0
ENSMUSG00000058331	Zfp85	33.426	61.742	72.554	74.012	47.397	70.797	44.907	56.528
ENSMUSG00000058349	Tas2r117	0	0	0	0	0	0	0	0
ENSMUSG00000058351	Smim4	115	133	96.001	112.001	165	163	117	121
ENSMUSG00000058354	Krt6a	0	0	0	0	0	0	0	0
ENSMUSG00000058355	Abce1	3331	4071.001	3379	3513	4654.001	3897	3998	4141
ENSMUSG00000058368	Krtap21-1	0	0	0	0	0	0	0	0
ENSMUSG00000058385	Hist1h2bg	3.308	3.3	10.625	1.358	3.304	5.418	5.273	3.146
ENSMUSG00000058388	Phtf1	435	406.999	397	494	512	444.001	390	461
ENSMUSG00000058392	Rrp1b	648.999	942.999	714.999	700	824.001	768.998	664.998	820.001
ENSMUSG00000058396	Gpr182	0	0	0	0	0	0	0	0
ENSMUSG00000058398	Prss43	0	0	2	0	0	0	0	0
ENSMUSG00000058400	Qrfpr	0	0	0	0	0	0	0	0
ENSMUSG00000058402	Zfp420	59	70	59	60	81	75	49	56
ENSMUSG00000058407	Txndc9	1078.001	1366	1154	1289	1454	1273.998	1094.001	1166.999
ENSMUSG00000058420	Syt17	0	0	0	0	0	0	0	0
ENSMUSG00000058427	Cxcl2	117	265.001	51	195	300	231.001	376.001	386
ENSMUSG00000058435	Btnl4	0	2	0	0	0	0	0	0
ENSMUSG00000058440	Nrf1	812	918.002	803	872	1018.999	841	776.001	815
ENSMUSG00000058441	Panx2	0	0	0	0	0	0	0	0
ENSMUSG00000058443	Rpl10-ps3	264.432	374.642	234.01	317.1	303.347	254.741	208.178	259.742
ENSMUSG00000058444	Map2k5	451	537	457	593	703	588	483	549
ENSMUSG00000058446	Znrf2	1994	2334	2015	2326	1792	1690	1352	1484
ENSMUSG00000058447	Gm26920	0	56.704	24.338	0	0	0	0	0
ENSMUSG00000058454	Dhcr7	621	693.999	771	702.001	711	754	732	851
ENSMUSG00000058470	Gm8369	26	44	45	19	9	8	9	12
ENSMUSG00000058486	Wdr91	1350	1931	1639	1696	2348	2048	1683	1926.001
ENSMUSG00000058488	Kl	0	0	0	0	0	0	0	0
ENSMUSG00000058491	Olfr869	0	0	0	0	0	0	0	0
ENSMUSG00000058498	Rnf207	0	1	0	0	1	0	0	0
ENSMUSG00000058499	Pip	0	0	0	0	0	0	0	0
ENSMUSG00000058503	Fam133b	373.999	475.999	387.001	433	530.999	443	432	466
ENSMUSG00000058513	Olfr801	0	0	0	0	0	0	0	0
ENSMUSG00000058515	Olfr933	0	0	0	0	0	0	0	0
ENSMUSG00000058523	Mup5	0	0	0	0	0	0	0	0
ENSMUSG00000058537	AW822073	0	0	0	0	0	0	0	0
ENSMUSG00000058546	Rpl23a	9743.999	12568.001	8934	11798	11720	10146	9039	8803
ENSMUSG00000058550	Dppa4	0	0	0	0	0	0	0	0
ENSMUSG00000058558	Rpl5	12062.999	15197	10940.001	14746	14740	13762	12078	12410
ENSMUSG00000058568	Defb50	0	0	0	0	0	0	0	0
ENSMUSG00000058569	Tmed9	2586.999	2884	2490.999	2593	3154	2922	2611	2710
ENSMUSG00000058571	Gpc6	0	0	0	0	0	0	0	0
ENSMUSG00000058579	Cela2a	0	0	0	0	0	0	0	0
ENSMUSG00000058586	Serhl	220	276.999	182.999	357	268.999	242	196	230
ENSMUSG00000058587	Tmod3	2551.999	3132	2742.999	2964	3444	2969	2485.001	2672
ENSMUSG00000058589	Anks1b	0	0	0	0	0	0	0	0
ENSMUSG00000058594	Fbh1	1007	1262.001	1001.001	1107	1103	1041	831.001	848
ENSMUSG00000058600	Rpl30	3986	4852	3595	4448	4672	4163.999	3608	3633
ENSMUSG00000058618	AY761184	0	0	0	0	0	0	0	0
ENSMUSG00000058620	Adra2b	0	0	0	0	0	0	0	0
ENSMUSG00000058624	Gda	5253	6817.999	5938	5469.999	3297.001	2021	1554.001	2934.999
ENSMUSG00000058626	Capn11	0	0	0	2	0	0	4	9
ENSMUSG00000058628	Olfr875	0	0	0	0	0	0	0	0
ENSMUSG00000058631	Vmn1r63	0	0	0	0	0	0	0	0
ENSMUSG00000058638	Zfp110	501	555	481	585.999	613	597.001	443	547
ENSMUSG00000058643	Speer4f1	0	0	0	0	0	0	0	0
ENSMUSG00000058655	Eif4b	8508.001	10489	7443	12250	10100.001	9558	7309	8005
ENSMUSG00000058656	Samd12	0	0	1	0	0	0	0	0
ENSMUSG00000058659	Olfr58	0	0	0	0	0	0	0	0
ENSMUSG00000058662	Olfr69	0	0	0	0	0	0	0	0
ENSMUSG00000058665	En1	0	0	0	0	0	0	0	0
ENSMUSG00000058669	Nkx2-9	0	0	0	0	0	0	0	0
ENSMUSG00000058670	4932411N23Rik	0	0	0	0	0	0	0	0
ENSMUSG00000058672	Tubb2a	1303.186	1583.467	567	2103.454	2488.981	2234.892	2056.248	2150.916
ENSMUSG00000058685	Vmn2r51	0	0	0	0	0	0	0	0
ENSMUSG00000058690	Ccser2	539	514	488.001	660	821.001	716	623	656
ENSMUSG00000058692	Olfr846	0	0	0	0	0	0	0	0
ENSMUSG00000058704	Memo1	774.999	893	787	899.999	1360.001	1145	994	1099.999
ENSMUSG00000058706	0610030E20Rik	793.999	964	897	1078.999	847	857	559.001	733.001
ENSMUSG00000058709	Egln2	904	1079	876	1049	1162	1001	929	983
ENSMUSG00000058715	Fcer1g	8866	9929.001	9553	10069	11519	11288	9405	9730.001
ENSMUSG00000058717	Lypd11	0	0	0	0	0	0	0	0
ENSMUSG00000058725	Gm11937	0	0	0	0	0	0	0	0
ENSMUSG00000058728	Cd300c	12	5	2	5	0	5	1	7
ENSMUSG00000058729	Lin9	390.999	455	437	523.999	637.001	594	509	556
ENSMUSG00000058740	Kcnt1	0	0	0	0	0	0	0	0
ENSMUSG00000058741	Prr19	0	0	0	2	0	0	0	0
ENSMUSG00000058743	Kcnj14	0	0	0	1	2	2	3	0
ENSMUSG00000058748	Zfp958	149	144	132	129	181	146	104	143
ENSMUSG00000058755	Osm	66	85	56	104	134	153	120	125
ENSMUSG00000058756	Thra	236	314.001	232.999	325	245	209.999	174	171
ENSMUSG00000058761	Rnf169	1104	1276	1124	1352	1180	1075	931	930
ENSMUSG00000058773	Hist1h1b	3	1	2	2	2	0	2	4
ENSMUSG00000058793	Cds2	2987	3417	3441	3428	3958	3561.001	3059	3287
ENSMUSG00000058794	Nfe2	579.999	677	557	304	26	19	29	18
ENSMUSG00000058799	Nap1l1	6368	7748.999	6007	8364	10195	8477	7200	7502
ENSMUSG00000058802	Olfr97	0	0	0	0	0	0	0	0
ENSMUSG00000058806	Col13a1	0	0	0	0	0	0	0	0
ENSMUSG00000058807	Olfr331	0	0	0	0	0	0	0	0
ENSMUSG00000058818	Pirb	5376.341	7082.408	5572.113	6012.695	5184.333	4203.91	3575.244	4419.682
ENSMUSG00000058820	Olfr146	0	0	0	0	0	0	0	0
ENSMUSG00000058831	Opn1sw	0	0	0	0	0	0	0	0
ENSMUSG00000058833	Rex1bd	584	774.999	548.001	669	776	687.001	643	604.999
